355	12	0.5
1247	120	4.0
1443	250	3.0
74	215	2.5
864	253	2.5
935	211	4.0
219	12	4.0
1172	206	4.0
477	1294	1.5
999	209	1.5
599	9	3.5
1245	248	2.5
1142	11	3.0
383	206	2.0
660	9	2.0
1498	246	4.0
684	11	3.5
578	120	3.0
247	232	2.0
538	206	2.5
327	252	4.0
1262	247	3.0
561	8	1.5
1299	3	4.0
353	4	4.0
367	213	3.0
1270	211	3.0
78	377	3.0
749	12	0.5
1332	1843	3.0
726	83	2.5
67	249	4.0
1464	251	3.5
1055	204	2.5
327	212	3.5
1456	6	4.0
1439	210	3.5
631	10	3.5
1451	16	2.5
12	228	0.5
487	238	2.0
392	12	4.0
184	242	4.0
529	1338	3.5
450	212	3.0
796	2	1.0
445	206	2.5
547	8	1.5
1033	1819	4.0
470	216	2.0
1117	212	3.5
746	16	3.5
1140	8	3.0
794	240	3.5
1224	4	1.5
1387	12	2.5
247	10	3.5
1398	1	3.0
1251	16	2.5
627	4	3.0
1496	1477	2.0
627	234	2.0
2	84	3.0
1033	241	4.0
632	246	4.0
746	3	4.0
1304	10	4.0
24	6	3.5
728	233	3.0
1146	1006	3.0
207	912	2.0
1343	257	3.5
632	242	1.5
360	1200	3.5
147	204	4.0
1097	214	4.0
1387	247	2.5
49	8	4.0
71	210	4.0
829	1565	3.0
158	10	3.5
373	218	1.5
424	11	1.5
324	238	3.0
1027	1	2.0
1108	1	2.0
807	218	3.0
669	329	3.5
1239	12	2.5
106	83	2.5
899	16	2.0
57	256	1.0
79	1	4.0
292	245	3.5
929	233	3.0
1095	249	4.0
671	211	4.0
1088	244	0.5
151	234	2.5
1254	244	4.0
949	16	4.0
1360	204	3.0
242	218	3.0
1120	214	3.5
1369	5	3.0
1327	564	4.0
1064	1755	1.0
308	251	4.0
222	1	2.0
71	204	3.0
1064	396	3.5
905	10	3.0
614	253	2.5
541	213	4.0
934	242	3.5
981	204	2.0
1038	62	0.5
491	4	3.0
273	7	4.0
300	238	3.5
951	0	4.0
1017	1802	3.0
1091	205	2.0
669	1419	3.5
944	214	3.0
1461	2	3.5
994	247	2.5
110	2	0.5
1397	947	3.5
1497	206	3.5
1291	210	3.0
1059	11	4.0
864	4	3.5
1433	360	3.0
307	1072	4.0
326	16	4.0
1161	252	2.5
574	3	2.5
1173	731	4.0
1148	1397	3.5
388	250	2.0
890	306	3.5
1457	11	4.0
728	7	3.5
666	233	0.5
885	205	4.0
538	11	3.0
1224	83	4.0
1490	210	4.0
681	3	3.5
1477	12	2.0
1347	215	1.0
890	1087	2.5
1461	1	3.5
970	1	2.0
533	214	3.0
858	248	3.5
409	10	3.5
67	5	4.0
171	255	4.0
1369	216	3.0
962	1677	1.5
701	1462	3.0
1490	256	3.0
1495	1944	3.0
1474	204	3.5
367	2	3.0
844	201	3.0
203	255	4.0
546	249	3.0
1457	250	4.0
410	204	4.0
570	254	3.5
315	255	0.5
208	255	2.5
29	4	0.5
1285	234	2.0
349	8	4.0
617	240	2.0
146	6	3.5
478	277	4.0
285	0	4.0
1072	232	3.5
1139	204	2.5
1466	252	1.0
270	83	3.0
109	604	3.0
1482	10	3.5
1186	637	3.5
217	255	3.0
322	424	3.5
994	5	3.5
673	253	4.0
516	219	3.5
807	254	3.0
785	256	4.0
83	246	3.5
864	83	2.0
1051	10	2.5
163	781	3.0
316	1159	3.5
533	233	4.0
1207	206	3.0
659	253	2.5
796	212	2.5
817	238	4.0
160	16	3.0
504	246	2.0
299	1044	3.0
1104	7	2.5
1115	238	2.5
1063	881	3.0
71	244	4.0
1332	1053	3.0
692	6	2.5
1382	235	4.0
835	10	4.0
1451	218	3.0
649	83	2.5
926	234	3.5
269	246	2.5
554	246	3.5
652	2	4.0
680	6	3.5
893	475	4.0
293	11	1.5
381	0	4.0
1192	216	3.5
438	210	4.0
546	210	3.0
957	250	0.5
111	218	3.5
259	238	3.0
167	243	3.0
1461	0	3.0
1029	10	1.5
165	240	2.0
72	11	3.0
1437	235	3.5
508	210	2.5
639	16	3.5
1405	446	4.0
1070	235	4.0
828	3	1.5
208	12	3.0
78	508	1.0
1145	6	3.0
985	210	4.0
522	212	3.0
460	7	4.0
153	1	3.0
1224	7	3.5
590	957	3.5
1495	1032	4.0
499	219	4.0
729	11	4.0
97	431	4.0
487	9	0.5
1103	651	2.5
292	232	2.5
600	16	3.0
1456	245	4.0
1186	131	3.5
567	256	2.0
1431	1	4.0
694	11	3.0
573	235	4.0
1103	641	3.5
817	233	3.0
1419	9	3.5
484	407	3.5
345	11	2.5
1288	250	3.0
109	234	3.0
662	10	4.0
718	8	4.0
1310	254	3.0
331	235	3.0
1159	235	2.5
385	238	3.5
383	0	1.0
491	214	4.0
1350	0	3.0
198	852	0.5
271	941	3.0
36	204	4.0
1234	5	3.0
78	247	1.5
27	204	3.5
686	256	4.0
347	210	3.5
168	244	3.0
1265	217	4.0
669	1424	3.0
486	249	3.0
1108	211	2.0
534	206	3.0
838	3	1.0
851	12	3.0
637	3	3.0
440	232	4.0
1405	316	3.0
806	210	3.5
258	6	2.5
403	16	4.0
1125	120	3.5
96	209	2.0
1003	250	3.5
120	218	2.5
280	7	3.5
78	454	2.0
1077	238	3.5
1151	2	4.0
1021	1	4.0
291	249	4.0
760	249	4.0
625	635	4.0
1443	233	2.0
200	6	3.5
484	255	3.5
242	510	3.0
824	498	3.0
1186	1818	3.0
364	214	3.5
1003	212	4.0
482	11	1.5
182	214	4.0
666	256	0.5
451	244	3.5
113	1	3.0
937	1240	3.5
1347	10	3.0
761	247	4.0
37	6	1.0
658	718	1.5
40	214	4.0
96	249	3.0
816	250	3.0
298	204	3.5
941	238	2.5
271	939	4.0
446	214	2.5
941	256	4.0
1474	254	3.0
1000	120	1.0
20	214	4.0
908	252	4.0
280	215	3.5
725	213	3.5
167	204	2.5
841	218	3.0
441	215	3.0
60	213	4.0
839	6	4.0
508	211	3.5
838	218	3.0
641	11	3.0
1495	786	4.0
1469	7	3.5
2	41	0.5
1229	2	2.0
674	3	4.0
625	266	3.5
1146	705	2.5
918	213	1.5
1049	242	1.0
154	251	1.0
1107	1	1.0
951	2	4.0
273	213	3.5
1072	210	4.0
1270	12	2.5
329	8	4.0
171	7	4.0
1121	215	3.5
1014	206	3.0
140	9	4.0
1064	1840	4.0
1062	10	4.0
427	247	3.5
1154	206	2.0
143	658	2.5
1113	1	4.0
301	233	0.5
813	245	3.5
1417	582	4.0
1049	248	2.0
96	215	1.5
203	212	4.0
396	240	3.5
596	204	4.0
419	9	2.0
605	8	2.0
682	218	3.0
890	440	2.0
124	9	2.5
780	4	3.5
907	233	4.0
2	100	3.0
904	238	3.0
835	243	3.5
1076	0	3.0
271	967	3.5
1456	238	2.5
587	669	4.0
1095	212	4.0
410	238	4.0
137	9	3.5
1373	1	3.5
315	1135	4.0
1137	0	3.0
984	9	3.5
1492	884	4.0
94	204	3.5
435	756	4.0
135	11	3.5
714	206	3.5
417	12	3.5
250	11	4.0
532	541	4.0
904	234	3.5
1080	218	2.5
91	212	3.5
1177	256	2.0
949	253	2.0
1490	1	3.5
69	1	3.5
1187	213	2.5
1429	250	3.0
856	4	2.5
674	212	3.5
330	12	4.0
677	252	3.0
655	10	2.5
899	232	2.0
656	213	2.5
262	211	4.0
866	243	2.0
1072	206	3.5
607	209	3.0
290	232	2.5
1437	253	3.0
877	245	3.0
120	238	3.0
1017	1	2.0
395	210	3.5
926	6	2.5
693	7	2.0
1317	209	4.0
189	11	2.5
135	630	1.0
1186	453	3.0
1495	12	3.5
535	240	3.0
1384	255	4.0
1045	9	1.0
882	250	3.5
1495	1205	3.0
752	1	3.0
829	188	3.5
1498	255	4.0
1201	4	3.5
660	252	2.0
899	233	2.0
1200	249	3.5
322	682	3.0
1147	214	0.5
161	430	4.0
44	10	1.0
1312	1597	4.0
318	83	2.0
1249	11	3.0
1459	206	2.5
198	753	1.0
2	183	1.0
1459	83	3.0
192	5	4.0
585	219	3.5
1253	240	3.5
1137	5	3.0
1384	249	3.0
1456	256	3.0
1331	0	4.0
270	249	3.0
986	233	3.0
501	11	2.5
1086	246	3.0
197	16	1.5
1207	745	2.5
1362	245	2.5
751	4	4.0
1033	214	3.5
184	204	3.5
1125	244	3.5
968	182	2.5
103	3	4.0
341	240	2.5
1107	7	4.0
787	235	3.5
1161	9	3.5
476	6	0.5
715	120	3.5
638	10	4.0
609	256	4.0
814	234	0.5
499	7	4.0
426	312	4.0
504	242	3.0
491	6	3.5
946	213	2.0
516	204	3.5
1088	9	2.0
244	83	3.0
1151	1	3.5
1395	235	4.0
443	204	4.0
1237	256	3.0
345	1009	4.0
456	244	2.5
26	212	4.0
224	252	3.0
467	206	3.5
20	2	3.0
337	232	3.0
779	216	2.5
30	212	2.0
957	16	3.5
136	209	2.5
205	212	3.0
1154	240	2.0
187	731	3.0
380	6	2.0
835	215	3.5
549	210	2.5
203	10	4.0
906	214	3.0
163	786	3.0
345	9	3.5
870	218	3.0
1245	1	1.0
277	1019	3.0
844	1218	4.0
793	3	4.0
309	1123	2.5
408	241	4.0
1429	246	3.5
1037	0	3.0
1224	256	3.5
101	8	3.0
55	254	4.0
1251	253	2.5
1217	3	4.0
586	214	3.0
637	4	4.0
970	256	1.5
813	9	3.5
1266	12	1.5
1377	8	4.0
222	235	4.0
987	242	2.0
1128	1	4.0
171	215	4.0
175	218	1.5
173	2	1.5
423	232	2.0
345	213	4.0
585	11	2.5
987	120	2.0
28	295	0.5
1224	12	2.5
85	216	4.0
354	1053	0.5
844	476	3.0
1079	204	3.0
307	243	1.0
1300	12	3.5
899	216	2.0
444	243	1.5
645	364	4.0
277	6	4.0
537	211	3.5
423	3	4.0
1287	792	3.0
120	233	3.0
1213	9	1.0
575	244	4.0
1229	212	2.5
249	0	3.5
643	1	3.5
1088	215	1.5
937	335	4.0
984	254	3.5
532	976	2.0
344	214	3.0
979	205	3.0
1341	251	1.5
1395	2	1.5
1003	242	4.0
565	248	2.5
829	347	4.0
824	500	3.5
203	16	4.0
1094	213	3.5
127	0	1.5
1217	120	3.5
813	8	4.0
994	232	3.5
799	10	2.5
137	214	3.0
1152	250	3.0
347	7	3.5
177	209	2.0
945	240	3.0
964	582	4.0
1450	213	3.5
1504	234	2.0
937	219	3.0
920	120	2.5
1124	240	2.0
908	216	3.0
1224	206	2.5
400	11	4.0
1095	12	4.0
477	218	4.0
749	120	0.5
175	1	3.0
2	122	3.5
77	376	4.0
1233	210	3.0
1289	4	3.5
1157	8	4.0
1172	233	0.5
436	234	1.5
949	256	2.5
1163	2	3.0
1211	533	4.0
558	252	1.0
485	256	2.0
1152	1654	4.0
981	256	3.5
85	2	4.0
1256	462	4.0
695	210	3.0
919	254	3.0
114	219	3.5
1429	244	1.0
78	414	4.0
749	186	1.5
1222	1952	4.0
467	12	3.5
841	1098	3.5
405	251	4.0
1415	120	3.0
366	206	2.0
1370	1	3.0
110	232	2.5
488	690	2.0
136	212	4.0
129	9	2.5
532	959	1.0
290	249	3.5
858	243	4.0
109	6	4.0
440	209	3.0
175	235	2.0
159	214	4.0
1093	218	4.0
866	209	3.0
603	10	4.0
858	210	3.0
435	249	3.5
1306	206	3.0
692	10	3.0
1500	233	2.5
1490	4	1.5
1115	216	3.5
278	1	4.0
1464	9	4.0
411	9	2.0
919	10	4.0
2	134	3.5
261	6	4.0
683	12	3.5
516	242	2.0
506	235	3.5
1324	214	3.0
248	214	2.0
322	592	2.5
768	140	3.0
835	211	4.0
261	209	4.0
899	212	2.0
1199	212	3.5
763	11	4.0
878	7	0.5
420	7	2.5
454	83	3.0
1000	212	1.5
1337	4	3.0
787	254	2.5
1229	7	4.0
1405	329	3.5
155	251	0.5
1022	1	3.0
737	12	4.0
208	234	1.5
877	11	4.0
1030	10	2.5
929	16	2.5
764	10	3.0
758	256	2.5
1154	213	2.5
558	11	1.5
1186	344	3.0
1224	253	2.5
677	250	3.0
327	83	1.0
1014	215	4.0
275	219	2.5
427	83	3.5
1179	637	4.0
1463	8	2.5
62	291	3.5
1038	187	3.5
596	233	3.0
765	3	3.0
1247	232	4.0
248	2	4.0
518	240	3.5
261	219	4.0
465	206	3.0
746	255	3.0
1201	2	1.5
466	213	2.0
656	232	2.0
1424	219	4.0
106	219	4.0
1397	489	2.5
820	250	4.0
669	1152	3.0
160	19	3.5
319	0	3.0
1006	249	4.0
1294	245	2.0
248	245	2.0
632	249	3.5
78	466	3.0
423	240	4.0
1498	204	4.0
968	907	3.0
752	10	3.0
117	235	3.5
68	204	4.0
807	12	0.5
889	2	4.0
684	83	0.5
965	215	3.0
936	1	4.0
354	434	3.5
504	235	3.5
670	16	3.0
224	209	3.0
1498	8	4.0
1457	214	1.0
761	252	3.0
1429	7	3.5
290	233	3.5
569	210	3.5
539	12	4.0
1460	215	1.5
311	2	1.0
964	217	4.0
324	12	4.0
1487	718	2.5
1337	256	0.5
1278	256	2.0
1392	219	4.0
273	211	4.0
796	206	3.5
665	11	2.0
167	247	2.5
396	12	3.5
1384	238	4.0
1497	204	3.0
1504	9	1.0
1457	238	4.0
1500	248	2.5
1413	214	4.0
318	16	3.5
72	247	2.5
987	249	2.5
1303	253	3.5
29	234	4.0
154	8	4.0
710	204	3.0
987	212	2.0
1186	1922	3.0
190	234	3.0
571	6	4.0
1303	243	0.5
1161	298	3.5
490	205	3.5
1467	133	3.0
1245	250	1.0
544	9	2.5
1290	11	4.0
97	256	1.0
998	0	2.0
556	253	3.0
366	253	3.0
1450	3	4.0
207	206	2.5
1186	1898	3.5
90	120	4.0
28	266	0.5
1256	3	3.5
988	12	4.0
986	253	3.0
78	445	4.0
312	1129	3.5
665	213	3.0
547	219	2.0
829	52	3.5
136	210	3.5
529	215	3.0
674	219	2.5
980	254	3.0
890	285	3.5
1001	10	0.5
214	10	3.5
60	11	3.0
462	1289	4.0
890	1103	3.0
131	6	4.0
1095	254	3.0
1108	7	2.5
951	233	4.0
1248	1394	3.0
889	16	3.5
1099	235	3.5
917	16	4.0
1453	249	3.0
1481	214	3.5
275	206	1.5
293	247	2.0
587	1192	0.5
783	204	3.0
315	1145	3.0
1362	247	2.5
1463	244	1.5
1151	5	1.5
46	11	3.0
625	339	3.0
327	248	0.5
1179	72	4.0
242	693	4.0
49	234	3.0
970	10	3.0
271	125	3.5
329	211	3.5
811	1546	3.5
28	270	3.5
302	243	1.5
467	205	3.5
1149	83	3.0
891	691	2.0
911	5	2.5
1232	10	3.5
1108	83	1.5
160	274	4.0
1002	242	2.5
237	243	1.5
344	7	3.0
285	218	4.0
139	10	4.0
867	0	3.5
1495	1941	2.0
436	216	1.0
1017	799	4.0
965	3	4.0
248	256	3.5
80	526	3.0
1107	255	1.0
234	215	3.0
114	248	2.5
152	637	4.0
412	235	3.0
987	9	2.0
1332	366	3.5
605	234	3.0
1438	206	3.0
1477	11	3.5
1154	234	2.5
612	12	3.5
385	251	3.5
768	749	2.5
844	1617	2.5
948	249	2.0
1128	3	4.0
380	248	3.0
1037	254	2.5
80	12	2.5
63	204	2.5
508	6	3.5
534	213	3.5
1163	218	3.5
1187	250	3.0
701	969	3.5
694	3	3.5
136	246	3.5
916	238	3.0
870	3	3.5
1291	215	0.5
701	1010	3.5
1240	234	3.5
1262	244	2.5
199	192	3.5
315	1147	4.0
1384	245	3.0
669	5	3.5
676	240	4.0
914	233	3.0
532	582	2.5
521	214	2.5
519	9	3.5
784	4	4.0
354	16	3.5
170	1	4.0
814	12	4.0
968	288	3.0
944	234	2.0
535	242	2.5
293	215	2.0
529	219	3.0
373	204	3.5
1088	0	1.5
646	244	2.5
794	5	3.0
517	120	4.0
794	1	3.0
1331	9	4.0
665	16	2.0
465	242	2.5
78	250	1.5
983	210	4.0
145	215	3.0
945	254	2.0
404	12	3.5
187	359	1.5
670	238	4.0
743	4	3.0
378	10	4.0
1253	248	3.5
379	1	3.5
1490	235	4.0
499	8	3.5
668	246	3.0
191	240	2.5
436	211	0.5
482	212	1.0
1253	205	4.0
1424	247	1.5
1362	250	2.5
366	10	3.5
873	204	2.5
572	249	3.0
440	10	3.5
198	853	4.0
873	253	3.0
644	476	3.5
827	238	3.5
514	215	3.0
158	3	3.5
1147	242	0.5
627	219	3.5
1151	209	3.5
843	249	3.5
41	277	0.5
908	250	3.0
990	219	3.0
167	214	4.0
629	218	4.0
1436	346	3.5
6	213	1.5
505	206	2.0
171	211	4.0
811	807	3.0
549	249	2.5
643	6	3.0
1482	83	3.5
183	232	4.0
1267	235	3.5
984	213	2.0
145	10	4.0
383	210	3.5
1432	9	3.0
357	2	3.5
1245	9	0.5
906	205	3.0
809	206	3.5
155	256	2.0
509	363	3.0
1080	7	3.0
779	83	3.0
877	238	4.0
939	11	3.0
679	11	1.5
875	0	3.0
893	1	3.5
1059	804	4.0
1250	215	4.0
489	209	3.0
447	252	4.0
182	232	3.0
258	244	2.0
1257	16	1.0
2	109	4.0
454	219	3.0
986	216	1.5
864	205	4.0
970	246	2.5
1182	238	3.5
343	6	2.0
791	5	3.0
1188	0	3.0
1248	1573	1.0
1369	245	3.0
508	340	1.0
311	4	3.0
1238	214	3.5
841	701	3.5
1477	219	2.5
141	206	2.5
160	350	0.5
318	234	1.0
685	9	4.0
1301	256	3.0
273	235	4.0
373	234	2.0
1374	2	2.5
660	11	1.5
537	213	4.0
1360	218	3.5
1482	211	3.0
1457	5	4.0
78	482	1.5
138	120	2.5
208	235	2.5
463	214	4.0
385	358	3.5
271	944	4.0
560	212	3.0
569	206	2.0
405	218	4.0
166	214	4.0
947	256	3.5
271	703	3.5
891	360	1.0
813	10	4.0
166	213	3.0
668	251	2.5
1068	2	3.5
987	248	1.5
758	234	2.0
799	212	3.5
1456	213	3.0
443	2	3.0
866	217	4.0
388	235	3.5
1405	314	3.5
441	120	3.0
1179	1	3.0
24	1	4.0
242	8	3.0
410	212	4.0
1011	213	3.5
929	250	2.0
1245	120	4.0
1038	38	3.0
532	249	3.5
949	245	2.5
1287	387	1.5
1350	205	3.0
1237	16	4.0
1422	9	3.5
626	6	3.5
448	6	3.0
280	210	3.0
1038	76	2.5
1208	83	3.5
1217	206	2.5
1164	6	3.5
354	217	3.5
1023	120	2.0
723	256	4.0
830	376	2.5
501	8	3.5
1349	212	3.0
1269	498	3.5
1107	245	4.0
1419	4	4.0
556	4	3.0
249	4	4.0
1088	247	1.5
1437	247	2.0
11	2	3.0
1364	1694	4.0
226	235	3.0
221	212	4.0
780	205	3.5
745	4	3.5
1084	238	2.5
722	249	3.5
20	8	4.0
354	479	3.0
625	982	1.0
538	247	3.5
625	697	2.0
1138	12	3.5
476	238	2.5
970	247	3.0
555	1351	2.0
1059	292	4.0
560	216	2.5
871	7	3.0
612	246	3.0
327	12	4.0
1038	838	1.5
1059	1223	2.5
297	583	3.5
1294	10	1.5
1140	2	3.0
1116	234	3.0
1021	10	3.0
794	233	2.5
444	244	1.5
1474	7	3.5
123	232	1.5
2	59	4.0
453	232	3.5
889	219	3.0
436	214	3.0
299	1053	2.5
851	252	4.0
441	12	3.0
1474	213	3.0
1121	244	3.5
51	212	3.0
72	1	3.5
516	215	3.0
584	8	2.0
1001	340	4.0
1390	210	4.0
718	243	4.0
1479	240	3.0
20	240	4.0
977	1335	4.0
1160	233	4.0
1247	0	2.5
1273	250	3.5
1289	253	3.0
669	449	3.0
982	260	4.0
427	252	3.5
844	346	3.5
90	244	2.5
904	205	3.0
1267	210	4.0
66	11	3.5
271	731	3.5
482	233	4.0
1469	213	3.5
731	1172	4.0
701	1060	3.0
1301	242	3.0
1335	2028	2.5
105	206	2.0
106	6	3.0
78	388	4.0
1495	242	1.5
1465	234	2.5
841	212	4.0
1146	396	3.0
841	1102	3.5
829	168	3.0
1010	846	4.0
1464	240	4.0
1317	210	4.0
1474	242	2.0
971	10	4.0
824	0	3.0
995	206	4.0
109	9	2.5
1125	9	3.5
249	247	4.0
1122	4	3.5
983	249	3.0
360	1201	2.5
570	7	4.0
543	6	3.5
1033	215	4.0
850	210	4.0
701	658	3.5
663	7	2.5
271	1	3.5
487	0	0.5
548	205	2.5
522	233	2.5
390	6	3.0
701	1096	4.0
1095	211	4.0
670	306	4.0
612	1	4.0
1344	205	4.0
277	362	4.0
67	244	4.0
1147	252	1.0
277	928	3.5
690	206	4.0
504	210	0.5
637	10	4.0
1217	8	4.0
980	9	2.5
627	218	3.5
654	12	2.5
1158	242	4.0
1028	1278	4.0
271	846	1.5
558	1	4.0
1198	925	3.5
187	217	3.5
1441	16	2.0
586	443	2.5
495	277	4.0
669	235	4.0
1202	209	4.0
459	250	2.5
814	240	0.5
1270	462	4.0
512	1	3.5
269	210	2.5
141	218	3.0
1137	233	3.0
411	243	3.0
282	1023	4.0
124	6	4.0
197	120	3.0
558	210	2.0
705	253	3.5
590	16	3.0
237	10	3.0
347	214	3.0
29	10	4.0
392	253	3.5
1228	0	3.0
50	326	1.0
916	1442	4.0
146	1	4.0
736	120	1.5
882	16	4.0
1156	16	2.5
432	1	0.5
526	234	4.0
660	253	1.5
1187	218	2.5
1334	245	2.5
728	210	2.0
725	4	4.0
878	235	0.5
919	232	2.5
830	786	1.0
1377	10	4.0
189	209	2.0
1064	722	3.5
160	535	3.5
1064	69	1.5
67	12	4.0
1049	120	2.0
987	5	2.5
1198	674	4.0
701	1424	3.5
850	238	2.5
160	727	4.0
554	215	3.5
840	7	4.0
796	240	2.5
171	212	4.0
663	206	3.5
758	16	2.5
614	235	4.0
1207	1934	3.5
1005	213	2.5
1103	1830	3.0
1507	750	1.0
1132	235	3.0
1256	210	4.0
1017	1797	3.0
944	251	3.5
1301	2	3.5
783	16	3.0
629	1	4.0
869	210	3.0
424	8	2.0
394	210	3.0
1429	215	3.5
835	256	2.5
469	205	4.0
499	212	3.5
1288	251	3.5
929	247	1.5
382	219	1.0
1087	252	4.0
458	3	3.0
167	234	2.5
745	219	3.0
64	16	3.0
1147	250	2.0
853	0	2.5
198	528	0.5
828	490	4.0
66	6	4.0
848	485	3.0
1054	219	3.5
723	7	3.5
612	235	1.0
1103	647	3.5
841	244	2.5
1247	238	4.0
1182	5	3.0
676	16	3.5
213	233	3.0
1243	253	3.5
516	234	2.5
345	215	3.0
315	1155	4.0
1116	206	4.0
450	12	3.5
172	6	4.0
1442	233	2.0
173	252	1.0
971	214	3.5
537	252	3.5
1198	0	4.0
171	216	4.0
1143	253	4.0
1363	6	2.5
199	603	3.5
1211	1944	1.5
167	248	2.5
1237	216	4.0
143	10	4.0
1303	252	0.5
1139	9	3.0
477	713	1.5
312	249	3.5
346	22	4.0
1172	9	0.5
899	211	2.0
561	3	3.5
165	232	3.0
937	210	3.0
1059	338	3.0
419	7	1.5
536	204	2.5
219	210	4.0
1256	205	2.5
1234	248	4.0
811	713	3.5
128	212	3.5
675	12	3.0
949	9	2.5
186	249	4.0
917	3	3.0
364	10	3.5
400	4	3.5
820	252	4.0
924	0	2.5
2	139	2.5
801	10	3.5
205	251	2.5
1499	235	3.5
662	218	2.5
1360	99	2.0
341	1	3.0
1172	1878	4.0
1140	11	3.0
625	212	3.0
168	3	2.0
602	212	3.5
143	210	3.0
494	214	2.5
1158	11	2.0
609	2	3.0
689	83	2.0
453	216	3.5
567	674	4.0
600	254	3.0
825	0	4.0
668	214	3.5
521	253	2.5
607	206	2.0
37	83	2.0
1475	213	2.5
1070	213	3.5
217	244	2.0
465	250	2.5
718	234	0.5
535	7	2.5
1381	1	3.0
484	243	4.0
641	206	3.5
774	10	2.5
479	256	2.5
1017	1788	3.5
962	768	3.5
1240	233	3.5
999	215	1.0
463	213	2.0
1192	238	2.5
999	5	1.0
914	120	2.5
968	1499	1.0
1405	235	2.0
174	3	3.0
383	238	4.0
292	206	3.5
174	210	3.0
1211	1938	0.5
2	94	3.0
270	240	1.0
400	254	3.5
1191	0	2.0
946	7	4.0
536	6	1.5
763	454	3.0
676	219	2.0
188	215	4.0
1256	252	4.0
841	390	3.5
1458	780	2.5
226	206	3.0
1208	8	2.0
52	246	3.5
690	204	4.0
999	219	3.5
861	218	3.0
532	7	2.5
1474	12	3.5
1473	219	1.0
1296	1828	3.5
1288	243	2.0
714	1	3.0
280	252	3.0
853	7	4.0
980	251	4.0
549	213	3.5
1237	254	3.0
377	245	3.0
1111	6	3.5
451	232	3.5
570	205	4.0
1198	1122	4.0
1141	209	3.0
419	234	3.0
1347	219	3.5
1480	391	3.5
1205	232	3.0
585	212	3.5
115	2	3.0
1406	1522	4.0
1243	16	4.0
146	215	3.0
1000	204	4.0
1248	190	3.0
115	83	2.5
354	408	1.0
354	6	3.5
127	615	4.0
349	235	3.5
819	218	3.0
514	6	4.0
945	206	3.5
1095	255	3.5
1058	1834	4.0
946	247	2.0
838	229	4.0
1090	206	4.0
1038	40	2.5
908	12	4.0
590	233	4.0
164	359	3.5
749	244	0.5
714	205	3.5
1385	238	2.5
158	16	4.0
1422	16	2.0
189	5	2.5
1271	206	2.0
775	219	3.0
119	211	3.5
1245	209	0.5
1148	1042	3.5
300	214	3.0
365	9	2.5
326	210	4.0
763	8	3.5
656	16	3.0
908	2	4.0
98	253	4.0
1187	245	2.5
365	212	3.5
199	244	3.0
1055	216	2.5
1467	1100	3.0
458	211	3.0
24	205	2.5
1256	211	4.0
920	12	3.5
272	218	3.5
701	1471	2.0
578	6	3.0
724	758	2.0
1459	4	2.5
108	599	4.0
1114	219	2.5
971	232	4.0
1397	312	4.0
137	211	4.0
323	8	4.0
535	206	3.0
753	253	4.0
676	215	3.5
1183	245	2.0
260	213	4.0
466	1	2.0
794	204	4.0
1469	253	3.5
878	249	0.5
1017	1804	3.0
1007	16	3.0
197	11	4.0
1463	235	3.0
628	2	2.5
1280	240	3.5
1307	254	3.0
596	11	4.0
1198	588	3.5
467	213	1.0
724	511	2.5
189	250	3.0
851	7	4.0
587	670	4.0
361	11	2.5
364	215	3.0
776	234	2.5
829	810	4.0
1262	206	4.0
177	254	2.0
1000	250	3.5
521	83	2.5
82	212	3.5
656	250	1.5
1487	298	3.5
284	1035	4.0
1186	1914	3.0
666	252	0.5
1217	2	2.5
869	205	3.0
806	204	3.0
992	12	3.0
1341	244	4.0
1249	212	2.5
1463	209	3.0
431	212	4.0
895	248	4.0
1152	147	3.0
756	11	0.5
519	213	4.0
146	214	4.0
1299	235	3.5
1050	16	3.0
373	238	3.0
1438	1	3.0
1473	216	2.0
723	243	3.5
533	250	3.5
1139	232	2.5
1454	11	2.0
1154	7	3.0
1163	1	3.5
668	212	4.0
713	218	4.0
110	206	2.0
411	1	3.5
486	12	4.0
271	291	3.5
64	8	2.5
666	2	0.5
761	7	3.5
1151	233	4.0
1116	8	3.0
509	1328	3.5
1430	0	3.0
703	261	3.5
1050	219	3.0
271	999	3.0
198	876	1.5
882	29	4.0
1005	90	4.0
1063	939	3.5
441	240	2.5
1156	1030	3.5
506	83	2.0
388	254	2.0
835	238	2.5
1138	1	4.0
1332	12	2.0
411	5	2.0
341	234	2.5
405	248	4.0
292	233	3.5
1197	251	3.5
1450	4	3.0
1080	247	3.5
1371	8	3.5
1197	204	3.5
674	211	3.5
307	1107	1.0
1213	4	2.0
482	234	3.0
1507	252	3.5
600	1	3.0
1254	424	3.5
1046	212	4.0
1064	1836	2.5
813	254	4.0
1197	120	2.0
330	252	3.5
271	30	2.5
1332	1998	3.0
1001	16	0.5
1482	243	2.5
1354	83	2.5
632	206	3.0
908	251	3.0
381	254	3.5
647	10	3.5
121	244	2.5
1495	1946	2.5
1088	204	1.0
666	211	0.5
1103	609	3.5
213	0	3.5
1049	243	2.0
214	4	2.0
1457	232	4.0
1344	212	4.0
722	1	4.0
1103	628	2.5
385	16	3.5
724	842	3.0
173	235	1.0
355	233	0.5
84	214	4.0
768	511	2.5
649	2	3.5
829	728	3.5
2	63	4.0
1088	248	3.0
1086	10	3.0
160	756	4.0
